,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
459,"5,9",--,Antonio ManettiMarco Manetti,Antonio ManettiMarco Manetti,"Añade un argumento en tu idioma
An extraterrestrial has arrived on earth and it is up to the State to find out its motive, in the meantime, the interpreter has concerns.",1h 20min,L'arrivo di Wang
460,"7,4",--,Viorel Sergovici,Mircea EliadeFlorica GheorghescuAdriana Rogovschi,"Añade un argumento en tu idioma
Christina's ghost haunts the mansion where she was born.",1h 49min,Domnisoara Christina
461,"6,7",--,Tyrus CourseyKaren Goodman,Karen Goodman,"Añade un argumento en tu idioma
Feature Film Starring Shiri Appleby And Chaney Kley.",1h 30min,The Skin Horse
462,"6,2",--,Sean Findley,Sean Findley,"Añade un argumento en tu idioma
Four years after the death of a young girl, Ivan receives a phone call from the one person he thought he'd never speak to again, her brother Matt. Matt invites Ivan on a hiking trip to the desert to talk about the night of her death. Along their journey, they pick up a hitchhiker named Vince who becomes determined to tag along with the two. When the car breaks down, t... Leer todo",1h 19min,Landers
463,"5,2",--,Yutaka Ikejima,Kyôko Godai,"Añade un argumento en tu idioma
Danger lurks around every corner. A psychopathic serial killer is tying up, raping and murdering Tokyo's sexy young women! Kathy is trying to divorce her husband, all the while conducting a hot affair with her divorce attorney, Sean. As she walks through the park one day, she witnesses the killer disposing of the dead body of his latest victim. The killer begins stalk... Leer todo",1h 2min,Tokyo Strangler
464,"6,1",60%,Ivan EnglerRalph Etter,Arnold BucherIvan EnglerPatrik Steinmann,"Dr. Laura P. takes a job on a cargo spaceship for 4 years plus 4 years back. She'll join her sister on Rhea. 44 months later, in Laura's shift, strange things happen in cargo. The crew is reanimated and the captain dies mysteriously.",1h 52min,Cargo
465,"8,7",--,Sam Logan Khaleghi,Sam Logan Khaleghi,"Añade un argumento en tu idioma
Deception, Corruption and Betrayal are all part of A Thieves' Game - Set in Detroit, a street hustler makes an unlikely alliance with a rising police lieutenant to solve the mystery behind his own fathers death until he discovers it was his fathers' partner in the police force who took him out.",1h 31min,Love Is a Thieves' Game
466,"5,8",88%,Mike Flanagan,Mike Flanagan,"Una mujer y su hermana comienzan a vincular un misterioso túnel a una serie de desapariciones, incluida la de su propio marido.",1h 27min,Absentia
467,"4,7",68%,Filip Tegstedt,Filip Tegstedt,"After the death of his beloved wife a man begins to fall apart mentally, having dreadful nightmares and finding his family and career affected. As time goes on, he begins to rapidly slip away.",1h 43min,Marianne
468,"5,4",--,Erica Dunton,Erica Dunton,"Añade un argumento en tu idioma
Five teenage girls with a shared secret get together for a weekend of ""No Consequences."" The sex, drugs and rock n'roll they intend pale in comparison to the more dangerous path they find themselves on.",1h 26min,To Get Her
469,"4,5",17%,Michael Adante,Michael Adante,A woman searches for many years to exact revenge on a kidnapper. A psychological thriller that examines how far a person would go if pushed to the extreme.,1h 30min,Vanished
470,"4,8",20%,Michael Axelgaard,Matthew Holt,"On holiday in the English countryside, two young couples uncover an ancient evil.",1h 31min,Hollow
471,"8,5",--,Ian J. ConnorsJustin FreetChristian Palmer,Damon AgnosIan J. ConnorsJustin Freet,"Añade un argumento en tu idioma
A Synergistic Cinema project, a story with no predetermined arc told in six chapters, written and directed by six distinct Seattle-area filmmakers. Each director must use the characters and threads introduced by the previous chapter to continue the story. The film tells the story of small-time hustlers and yoga enthusiasts, quickly accelerating into a hilarious, opera... Leer todo",1h 39min,Every Day Is a Journey
472,"5,8",25%,Andreas Marschall,Andreas Marschall,"Añade un argumento en tu idioma
In the 70s Matteusz Gdula invented an acting method that was supposed to make every actor ""shine"". Still, lots of his students die mysteriously and Gdula commits suicide. His method gets banned. Now: Stella, an ambitious, but rather untalented drama student, gets accepted at the ""Matteusz Gdula""-school. When she bears witness to some strange occurrences, she gets draw... Leer todo",1h 52min,Masks
473,--,--,Philipp Dettmer,Philipp DettmerHolger Frick,"Añade un argumento en tu idioma
The generous invitation to Bavaria by famous King Ludwig II historian PROFESSOR BUEKREL starts out as a great opportunity for MALINA, writing her thesis on the Bavarian King. While touring the famous Bavarian castles Neuschwanstein and Herrenchiemsee together with the professor, her boyfriend GABRIEL, who accompanied her to Bavaria, is on the hunt of a famous and stil... Leer todo",1h 14min,Mystery Cache
474,"5,8",--,Simone BarbettiAngelo CapassoBruno Di Marcello,Lulù CancriniAndrea CavalettoEmanuele De Amicis,"Añade un argumento en tu idioma
15 international directors reunite to re-tell Edgar Allan Poe's most popular terror tales.",1h 52min,P.O.E. Poetry of Eerie
475,"6,1",--,Chris Tasara,Chris Tasara,"Añade un argumento en tu idioma
Kyle and Sarah are starting a life together in a renovated house in Hollywood Hills, on the same property where the original house burned-down a decade earlier with its owner vanished. Despite certain rumors about the property, the couple decides to acquire the home of their dreams. But they quickly encounter bizarre occurrences around the house. And when one of their... Leer todo",1h 23min,Deadline
476,"7,9",--,Shams Bhanji,Michiel van Oosterhout,"Añade un argumento en tu idioma
Shot on location in Zanzibar, the story revolves around Zamora, a well traveled Zanzibar painter/womanizer on a voyage of self discovery. Filled with romantic connotations about the spice island, he meets a beautiful Zanzibar / Omani woman who mesmerizes and influences him to buy a dhow( sail boat) to have a comfortable life in Paradise. Zamora's passion for the unkno... Leer todo",1h 35min,Zamora
477,"1,3",11%,Lawrence Kasanoff,Lawrence KasanoffJoshua WexlerBrent V. Friedman,The evil Brand X joins a supermarket that becomes a city after closing time.,1h 31min,Foodfight!
478,"7,1",--,Ziad Doueiri,Joelle ToumaZiad DoueiriYasmina Khadra,Un cirujano Palestino que vive en Tel Aviv descubre un oscuro secreto sobre su esposa después de un atentado suicida.,1h 42min,El atentado
479,"4,9",--,M.J. Bassett,M.J. BassettLaurent HadidaHiroyuki Owaku,"Tras la desaparición de su padrastro, Sharon se encuentra en una aterradora realidad alterna que acoge las respuestas a las pesadillas que la han acechado desde niña.",1h 35min,Silent Hill: Revelación 3D
480,"5,8",--,John Walsh,John Walsh,"Poco antes de su muerte en 1547, el herido rey Enrique VIII se ve obligado a refugiarse en una casa cerrada por la temporada. Mientras esté allí, debe enfrentarse tanto a su mortalidad como a los fantasmas de su pasado.",1h 49min,Monarch
481,"2,9",--,Todd S. Kniss,Todd S. Kniss,"Añade un argumento en tu idioma
When memories of her dead grandma are unearthed during a candlelit night of drinking, Katie gets trapped with her friends in an old house left wondering, who will survive the night.",1h 39min,Blood Deep
482,"3,5",--,Robert Fritz,Robert Fritz,"Rachel is killed. A year later Kate, a young jazz DJ, finds Ted, her boyfriend, in bed with another woman. She leaves Boston for her mother's place in Vermont. There, she finds that her problems with her mother haven't gone away, and that her grandmother, her mother's enemy, has just moved in because of memory problems. Ted follows Kate to Vermont, Kate meets Hal, and... Leer todo",1h 47min,Overload
483,"5,2",--,Ryan Combs,Ryan CombsFabian Carrillo,"The ""Latin Dragon"" does it again this roller coaster ride of martial arts action. Police Detective Bobby Giovanni's wife has been murdered, his children taken into care and he wants revenge.",1h 40min,Double Tap
484,"4,0",0%,Todd Bellanca,Todd BellancaSasha Levinson,"A former American boxer now exiled in Bangkok, is forced to confront his violent past after meeting a mysterious fight fan from his hometown.",1h 29min,The Bad Penny
485,"7,1",--,Brad Rosier,Brad Rosier,Several lives are witnessed over the course of 80 years. Currency is a simple story about the complex questions we all ask.,1h 25min,Currency
486,--,--,C. Jenner Jose,C. Jenner Jose,Would you become the very monster you deeply despise? A father's journey into the abyss of finding his son's killer.,1h 35min,Mask Face
487,"3,9",--,Tommaso AgneseGabriele AlbanesiMarco Farina,Tommaso AgneseGabriele AlbanesiMarco Farina,"Añade un argumento en tu idioma
The dead never forget.",1h 22min,Fantasmi
488,"6,2",--,Laura Citarella,Laura Citarella,"Añade un argumento en tu idioma
Waiting alone for her boyfriend at a hotel, a woman starts paying attention to the mysterious behavior of some guests.",1h 22min,Ostende
489,"4,7",87%,Alastair Orr,Jonathan JordaanAlastair Orr,Four participants sign up for a mysterious medical test.,1h 32min,Expiration
490,"6,5",--,Trent Harris,Trent Harris,"Añade un argumento en tu idioma
Luna, a young beauty, is having a fling with an older man. Then she discovers him dead in a hotel room in Phnom Penh, Cambodia. She believes it may be her fault. Luna finds his notebook. It is filled with cryptic messages. The book leads Luna to Rwanda, Sierra Leone, Mexico, and beyond as she tries to discover why he is dead. Finally Luna finds a run down cafe five mi... Leer todo",1h,Luna Mesa
491,"3,8",--,Jeff Chamberlain,Jeff ChamberlainScott Woldman,"Five school friends seek adventure on Halloween night in an abandoned, haunted mine, only to find to their horror that the ghostly rumors may be true as they fight for survival.",1h 35min,The Mine
492,"5,6",100%,Nick Gaglia,George GallagherNick GagliaKether Donohue,A young man on the run from a mysterious government agency is desperate to find the cure for a condition that causes him to wake up at random places around the world when he falls asleep.,1h 28min,Altered States of Plaine
493,"3,9",--,Loren Johnson,Katrina Rodriguez,"Añade un argumento en tu idioma
At a wilderness boot camp for difficult teens, the desperate spirit of an alleged suicide victim seeks out the help of a young girl to expose the truth about her death.",1h 30min,Raven's Cabin
494,"8,0",--,Myke Michaels,Jennifer DayRonald Drake,"Añade un argumento en tu idioma
When a life of glamour and fame is tragically tainted with the blood of the innocent, the world falls to its feet in pain and erupts with mayhem & confusion. But is the victim innocent? Why murder? How did this happen? Most of all, who would do such a thing?",--,Showstopper
495,"3,8",46%,Martin Gooch,Martin Gooch,"Following the sudden death of their last surviving parent - their Dad, two brothers and two sisters return to the family home after many years to face each other, face facts and face the future. But what do they know of the past?",1h 44min,After Death
496,"5,2",--,Ruba Nadda,Ruba NaddaDeborah NathanLindy Davies,"Años después de salir de Damasco en circunstancias sospechosas, Adib debe enfrentarse a lo que dejó cuando su hija desaparece.",1h 33min,Rescate en Damasco
497,"5,5",14%,Mat Whitecross,Paul ViraghMat Whitecross,"Añade un argumento en tu idioma
Stricken with Alzheimer's, Frank (Ray Winstone) is confined to a residential home. One day, James (Jim Sturgess) appears, wanting to re-connect with a father who no longer knows him.",1h 40min,Ashes
498,"5,4",17%,Wei Ling Chang,Wei Ling Chang,"Jamie, a young American exchange student in rural France, finds herself in the middle of a love triangle as she and the host family's wayward daughter fall for the same boy. As dangerous lies and dark family secrets surface, Jamie becomes the unsuspecting victim of a game of sexual intrigue.",1h 35min,The Unlikely Girl
499,"4,7",--,Giacomo GabrielliDaniele Misischia,Giacomo GabrielliDaniele Misischia,"Laura and Marta share a nice apartment. Laura, the youngest one, began to document their life in the house with her camera. Marta undergoes the continual jokes of the friend. One day Laura, poking too much her nose in the privacy of Marta, discovers a dark secret that will compromise their friendship and their lives.",1h 12min,End Roll
