,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
355,7.6,87%,Maria Giese,Maria GieseKnut Hamsun,"A sensitive writer from a small town faces spiritual crisis as he tries to make it as a Hollywood screenwriter. Charlie Pontus (Joseph Culp) wanders around Los Angeles torn between his efforts to sell a screenplay and find his next meal. His natural optimism keeps him afloat as he walks the tight-rope between his love for the beautiful, exotic Ylayali (Kathleen Luong)... Read all",1h 22m,Hunger
356,6.2,--,James Merendino,Drew HammondJames Merendino,"Peter and Chris, two young American friends in their late 20s, go from South Dakota to California on a scooter, and as they travel across the American landscape they see their country through different eyes, ranging from Peter's cynically nihilistic point of view, to Chris' high expectations and romantic notions of the United States.",1h 35m,Amerikana
357,6.4,78%,Rocky Costanzo,Gary M. Frazier,A well respected child psychologist finds his life turned upside down when he is accused of sexually molesting a young boy under his care.,1h 50m,Return to Innocence
358,7.9,--,Ashok Chopra,Deepak GaikwadManoj PalrechaAtul Vichare,"Three close friends, Pandurang, Kashinath, and Baburao, are employed in the same workplace, and live with their wives, Saraswati, Yamuna, and Ganga respectively. Each has his own faith, while Kashinath is a believer in Vastu Shastra and is always choosing the correct direction, Baburao is a believer in a voodoo-like priest, Baba Ajabnath, and Kashinath is a pious Hind... Read all",--,Akleche Kande
359,7.4,--,Gino Cabanas,Gino CabanasSteve Stavrakis,"The story of two brothers from a small Floridian coastal fishing town. Ray, the conflicted attorney, is haunted by the memory of his recently deceased brother Paul.",1h 30m,The Cross
360,--,--,Rafael Corkidi,Juan José ArreolaRafael Corkidi,,45m,Murmullos
361,5.0,--,Cheh Chang,Cheh Chang,"When tragedy befalls Taoist master Yu at the hands of power hungry general Suen Cheuk, the Taoist master's students, the Five Element Ninja, decide that revenge is their only option. However, if they are to have their vengeance they must first infiltrate the inner circle of the general's closest allies.",1h 32m,Ninja in Ancient China
362,4.9,--,John HarwoodJohnny Remo,John HarwoodJulie McCulloughJohnny Remo,"Dan Donahue discovers that his parents' divorce when he was a boy is negatively affecting not only his life, but his potential marriage to Sue, the woman he loves. He writes a very painful letter to his father Mike in an attempt to resolve the estrangement between them, so that he can move forward with his life.",1h 23m,In the Living Years
363,2.0,--,Ted V. Mikels,Ted V. Mikels,"After a slave uprising, 10 black mistresses of a white landowner decide to capture their master after he refuses to turn over his ill-gained wealth.",1h 23m,Apartheid Slave-Women's Justice
364,6.6,68%,Ulrich Seidl,Ulrich Seidl,Four models share their life experience.,1h 58m,Models
365,6.7,--,Rob Nilsson,Rob Nilsson,Add a plot,1h 37m,Stroke
366,7.1,--,Rob Nilsson,Rob Nilsson,"Estranged from his longtime girlfriend, suburban accountant Perry wanders into the Tenderloin at night and is drawn into a series of dangerous and erotic encounters.",1h 18m,Singing
367,4.6,9%,George Mihalka,Rod BrowningRobert GeoffrionDan Witt,A brother and sister move to a sleepy Oregon town and are befriended by a stranger with a magnetic personality on a summer sabbatical.,1h 40m,Watchtower
368,8.3,--,Rob Nilsson,Cory DuValMC MarsRob Nilsson,"Bid, a biker maverick, lives on wits and adrenalin, selling stolen auto parts, sleeping in alleys chained to his bike. He taunts his cop father who tries to protect him from his inevitable downfall.",1h 37m,Scheme C6
369,--,--,Masayuki Koide,Mayumi HidakaYoshitaka IshizukaLow Richy,,1h 17m,Kanpai
370,6.8,--,Scott Malchus,Scott Malchus,"A young man in his early early 20's discovers his first love is getting married so he drops everything to travel across California and stop her, with no money and no car, where he discovers life, love and secrets from his past.",1h 53m,King's Highway
371,7.7,90%,Guy Ferland,William Mastrosimone,"Trevor is a troubled high school student, thanks to the effects of bullying. This is the story of his fight to break free.",1h 33m,Bang Bang You're Dead
372,--,--,Norman Macera,Norman Macera,Add a plot,--,Dreams of Gold
373,5.1,--,Jeff Jensen,Patrizia PistagnesiMarco Tocchi,"For young Raf, who lives in a shabby suburb of London with his unemployed and permanently drunk father Mario, motorbike riding is everything. Raf uses every free minute he gets to tinker with his bike - a prototype he wants to win the world championship with one day! And Raf is quite convinced that he will. His best friend Ruben is crazy about bikes too, but he lacks ... Read all",1h 48m,High Speed
374,6.9,--,Bingjian Liu,Ye DengBingjian Liu,"Desperate to support her family and earn enough money to get her husband out of jail, a woman with an unusual crying style becomes a professional mourner.",1h 30m,Ku qi de nü ren
375,7.7,100%,Rob Nilsson,Rob Nilsson,"Convicted counterfeiter Ben Malafide gets out of prison after 20 years and ends up in the Tenderloin. Seeking the bare essentials to make ends meet, he confronts the Information Age, a barrage of images and noises that offer neither knowledge nor heart.",--,Noise
376,5.8,--,Ken Del Vecchio,Ken Del VecchioNicol Paone,"Jake DeMitro cannot maintain his relationship with his girlfriend Kelly Francini or concentrate on his prestigious position with the Prosecutor's Office. He suffers from an obsessive-compulsive personality and fights on a regular basis with his professional nemesis, Brian O'Leary.",1h 40m,Pride & Loyalty
377,8.0,40%,Rob Nilsson,Michael DisendMarion ChristianVernon Medearis,Add a plot,1h 40m,Attitude
378,4.8,33%,Chris Iovenko,Edward AllenChris Iovenko,"Packard Schmidt is a burnt-out, middle-aged college English professor. In a desperate attempt to restore some sense of vitality to his lonely existence he embarks on a series of impulsive romantic exploits resulting in a cavalcade of disaster both personally and professionally. These disasters change and educate Pack and serve eventually as a meditation on the meaning... Read all",1h 30m,Easy Six
379,5.5,--,Masahiro Kobayashi,Masahiro KobayashiMichiko Matsuda,Add a plot,1h 43m,Kanzen-naru shiiku: Onna rihatsushi no koi
380,--,--,Omar Gvasalia,Omar Gvasalia,"In a desperate attempt to save his wife's life, Nestor Cerpa -- leader of the Peruvian Tupac Amaru Revolutionary Movement -- and his squad of commandos seized the Japanese ambassador's residence in Lima, holding dozens of foreign diplomats and businessmen hostage for 126 days.",1h 19m,Alka
381,6.5,--,Valeriy Ogorodnikov,Sergey AfanasevVladimir DyatlovSvetlana Gaytan,Add a plot,--,Opyt breda lyubovnogo ocharovaniya
382,7.6,52%,Billy Kent,Osha Gray DavidsonJ. Marina Muhlfriedel,,--,The Best of Enemies
383,5.3,53%,Don Scardino,Douglas Carter Beane,A woman falls in love with her gay friend's boyfriend.,1h 30m,Advice from a Caterpillar
384,5.2,50%,Sidney J. Furie,Sidney J. FurieGreg Mellott,A group of Marines return to Vietnam with a news crew to relive their tragic war experiences.,1h 53m,Going Back
385,5.2,--,Caia Coley,Athena BourasJeanne Suber,"Choosing Matthias is the story of a young couple who struggle to keep their lives and relationship intact after losing their son Jason. Maggie and Charlie consider this an impossible task until they meet Matthias, a young boy who has also tragically lost his family. It is only through opening their hearts to love again that they all find their path to healing.",1h 30m,Choosing Matthias
386,5.9,--,Igor Minaiev,Olga MikhaylovaIgor Minaiev,"Nina reunites with her brother Andrei at their mother's funeral. He left home years ago to hide his incestuous relationship with Nina. Their mutual attraction rekindles and, although adults now, they relive their youth together.",1h 57m,Lunnye polyany
387,6.0,67%,Steve Anderson,Steve Anderson,"John Person is an actor with little work, and no money, who suddenly finds himself with an opportunity to make some quick cash by delivering a suitcase to the middle of nowhere.",1h 34m,The Big Empty
388,5.8,--,Kevin Baggott,Kevin Baggott,"The story of an straight, working-class man who meets and falls in love with a transgender peepshow worker.",1h 33m,Flora's Garment Bursting Into Bloom
389,6.3,57%,Brad Jones,Brad Jones,"In 1973, teenager Wayne gathers his two friends, a female runaway named Rhonda and disco club-hopper Tim, for a drug party located in the suburban home of quiet recluse Dean. But unknown to Tim and Rhonda are the horrible secrets which lie in Dean's basement storage room. Dean is the murderer of local teenage males He uses his basement as a torture dungeon with the he... Read all",2h 22m,Freak Out
390,6.8,--,Jaime Aparicio,Jaime AparicioEnrique Renteria,"A young man returns to differente people and places in his life, to repay favors once done and change the lives of those surrounding him, forever.",1h 38m,El mago
391,7.5,--,Arsen A. Ostojic,Arsen A. Ostojic,"During last two hours of the year, the three stories are happening in the dark and deserted streets of coastal town of Split, separated from the wild New Year's Eve parties.",1h 40m,Ta divna Splitska noc
392,5.5,--,Lucile Chaufour,Lucile Chaufour,Add a plot,1h 35m,Violent Days
393,4.4,69%,Kyle Henry,Kyle Henry,"An overworked, middle-aged Texas woman embezzles from her employer and abandons her family to seek out a mysterious room that has been appearing to her in visions during seizure-like attacks.",1h 15m,Room
394,6.1,--,Mark Roemmich,Mark Roemmich,"Mystery woman arrives in small mountain hallmark type town to attend a memorial or perhaps just to find resolve in her own life. She stays at a bed and breakfast run by a recent widower and a relationship develops. Some towns people suspect a romance, others just want this mystery girl to go away for no apparent reason other than she is an outsider. The mystery unrave... Read all",1h 37m,Taylor
395,2.9,--,Lee Cipolla,Lee CipollaA.J. CipollaWarren Christophel,"20 year old kickboxers from opposite ends of Miami, one rich one poor, battle for triumph in sport and their own identities in this coming-of-age action/drama.",1h 43m,Harder They Fall
396,5.3,--,Elana Krausz,Elana Krausz,"A surrealistic feminist art statement stuffed inside a candy-coated exploitation bubble. While serving up images of gyrating nubile female strippers, Elana Krausz s film forms a critical dialog about modern feminism. Lily is a former stripper and manager of a seedy strip club. She is wise, but submissive, allowing herself to succumb to years of objectification and abu... Read all",1h 36m,Stripped Down
397,6.1,--,Arturo Ripstein,Paz Alicia GarciadiegoPedro Antonio Valdez,Residents of a bordello scurry to put together their outfits for an annual carnival.,1h 59m,El carnaval de Sodoma
398,6.5,33%,Éliane de Latour,Éliane de Latour,God does not let the birds fall from heaven and has even less reason to let us people fall.,1h 48m,Beyond the Ocean
399,5.2,14%,Bennett Davlin,Anthony BadaluccoBennett Davlin,A medical researcher teams with a retired doctor to root around in the genetically stored memories of a serial killer.,1h 38m,Memory
400,7.5,--,Dimitris Spyrou,Dimitris Spyrou,"""O Psyllos"" (The Flea) is the title of a newspaper, published by a 12-year-old student, Elias, who lives in a small village on highland Olympia. His dream and its pursuit are thriftily but beautifully illustrated, along with the rural life of the '60s in Greece.",1h 48m,O Psyllos
401,6.5,83%,Michael Almereyda,Michael AlmereydaNic Ratner,"An ordinary-looking guy proves to be an unusually successful womanizer, and his East Village apartment begins to assume aspects of Grand Central Station.",1h 2m,Another Girl Another Planet
402,5.7,--,Michael Reed McLaughlin,Michael Reed McLaughlin,Three young adventurers on a 76' schooner search for sunken treasure as they explore the uncharted waters of their own hearts.,1h 33m,Of Love & Betrayal
403,6.1,90%,Thomas Michael Donnelly,Tim O'BrienThomas Michael Donnelly,"An Army medic brings his girlfriend to stay with him at an out of the way Vietnam outpost in 1967, the woman disappears one day and he begins searching for her.",1h 52m,A Soldier's Sweetheart
