,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
270,"4,3",0%,Roberto Benigni,Roberto BenigniVincenzo CeramiCarlo Collodi,Un espiritu curioso de una marioneta lo lleva a una serie de aventuras.,1h 48min,Pinocchio
271,"5,2",--,Markus Goller,Marc Meyer,"Añade un argumento en tu idioma
The people in the palace strive for eternal youth and a perfect look. The ruler falls in love with a lady who has eternal youth and a secret.",1h 37min,Mask Under Mask
272,"6,9",79%,Don Coscarelli,Joe R. LansdaleDon Coscarelli,"Elvis Presley y un ""JFK"" negro se quedan en una residencia de ancianos donde no pasa nada, hasta que llega una momia egipcia descarriada y le succiona las almas a los ancianos por el culo. Los dos deciden contraatacar.",1h 32min,Bubba Ho-tep
273,"5,9",--,Sergei Bodrov,Sergei BodrovCarolyn CavalleroTerrence Malick,"Añade un argumento en tu idioma
A fairy tale-like love story between young circus artist Lola and the bear Misha, who one day transforms into a human.",1h 41min,El beso del oso
274,"5,6",--,Cathy MalkasianJeff McGrath,Kate BoutilierArlene KlaskyGabor Csupo,"En el corazón de África, los Thornberrys están rodando su programa lleno de acción sobre la vida salvaje. Están preparados para todo, con un vehículo todoterreno equipado a la perfección y una hija que tiene un don secreto.",1h 25min,Los Thornberrys: La película
275,"4,6",98%,Karim Hussain,Karim Hussain,"Añade un argumento en tu idioma
An unknown creature has murdered the Creator of Universe and unleashed the ability to produce miracles. This ability is now in the hands of human beings who have driven themselves into destructive envy and the horrible chaos of suddenly becoming Gods themselves.",1h 48min,Ascension
276,"5,5",--,Tom Brady,Tom BradyRob Schneider,"Una atractiva y popular adolescente, que es mezquina con los demás, se encuentra en el cuerpo de un hombre mayor, y debe encontrar la manera de volver a su cuerpo original.",1h 44min,¡Este cuerpo no es el mío!
277,"6,3",66%,Eric Valette,Alexandre CharlotFranck MagnierFrançois Cognard,Cuatro prisioneros encuentran un antiguo diario en la pared de su celda que podría ser la clave para salir de ella.,1h 30min,Maléfique
278,"6,9",--,Charles Najman,Charles Najman,"Añade un argumento en tu idioma
Directed by French documentary filmmaker Charles Najman, Royal Bonbon is the tale of a modern-day man who believes himself to be Henri Christophe, liberator of Haitian slaves during the early 1800s. King Chacha (Dominique Battraville) declares himself a ruler and his lady friend (Anne-Louise Mesadieux) a queen. When he is kicked out of Cap-Haitien, he joins up with yo... Leer todo",1h 25min,Royal Bonbon
279,"7,2",--,Aleksandr Sokurov,Boris KhaimskyAnatoli NikiforovSvetlana Proskurina,"Un aristócrata francés del siglo XIX, conocido por sus mordaces memorias sobre la vida en Rusia, viaja a través del Museo Estatal del Hermitage encontrándose con personajes históricos de los últimos 200 años.",1h 39min,El arca rusa
280,"3,2",--,Chuck Comisky,Shane BitterlingChuck ComiskyJustin Stanley,"The legendary Loch Ness Monster, terrorizes a lake in Scotland and Patrick Bergin comes out to kill it.",1h 36min,Terror en el Lago Ness
281,"6,7",--,Jamshed Usmonov,Jamshed Usmonov,"Añade un argumento en tu idioma
Set in the Tadjik village of Asht, this film draws on the Muslim notion that we are born with an angel on each shoulder, and that the angel on the right records the good that we do throughout our lives, and the angel on the left the bad. A man who has served ten years in a Moscow prison is summoned home upon release, to help settle the affairs of his dying mother, but... Leer todo",1h 29min,El ángel de mi derecha
282,"4,0",--,Fred Olen Ray,Fred Olen Ray,"Investigadores de fenómenos paranormales llegan a una escuela de niñas incendiada para comprobar si existen apariciones de fantasmas. Con sus gafas especiales ven que ellos tienen constantemente sexo lésbico, lo que pone a todos cachondos.",1h 11min,Thirteen Erotic Ghosts
283,"2,7",15%,Douglas Schulze,Douglas Schulze,"Añade un argumento en tu idioma
Officer Gabe Goodman may be the last man on earth and must confront deadly dark angels.",1h 27min,Dark Heaven
284,"6,1",40%,Vincenzo Natali,Vincenzo NataliAndrew MillerDavid Hewlett,"After a terrible day, two good friends and housemates find the outside world converted into a featureless and empty white void.",1h 30min,Nothing
285,"4,0",--,Bo Welch,Dr. SeussAlec BergDavid Mandel,La vida de dos niños emprende una gran aventura cuando un gato que habla llega a visitarlos.,1h 22min,El gato
286,"5,4",--,Jose Pozo,AnonymousJose Pozo,"La vida de Rodrigo de niño fue noble y feliz, ingresó a la escuela a una edad temprana. A menudo se iba de aventuras con su mejor amigo Sancho y visitaban a su amada Jimena, la hija del conde de Gormaz.",1h 30min,El Cid: La leyenda
287,"6,8",--,P.J. Hogan,J.M. BarrieP.J. HoganMichael Goldenberg,"""Los niños de la familia Darling reciben la visita de Peter Pan, que los lleva al País de Nunca Jamás, donde tiene lugar una guerra en curso contra el malvado Capitán Garfio Pirata.""",1h 53min,Peter Pan: La gran aventura
288,"8,0",75%,Tim Burton,Daniel WallaceJohn August,Un hijo frustrado intenta distinguir la verdad de la ficción en la vida de su padre moribundo.,2h 5min,Big Fish
289,"7,0",31%,Len Wiseman,Kevin GreviouxLen WisemanDanny McBride,"Selene, una guerrera vampira, se ve envuelta en un conflicto entre vampiros y hombres lobo, mientras se enamora de Michael, un humano que es buscado por los hombres lobo por razones desconocidas.",2h 1min,Underworld
290,"5,1",--,John Hoffman,Zeke RichardsonJohn Hoffman,"An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.",1h 28min,Un perro de otro mundo
291,"6,8",--,Aaron BlaiseRobert Walker,Tab MurphyLorne CameronDavid Hoselton,"Un joven cazador mata innecesariamente a un oso, se convierte mágicamente en oso como castigo, y conoce a un cachorro que será su única oportunidad de recuperar su forma original.",1h 25min,Hermano oso
292,"5,4",--,Julien Vrebos,Paul Ruven,"Añade un argumento en tu idioma
In a vast empire where tradition is law, an emperor's devoted chamberlain (Jonathan Rhys Meyers) swears to help him find the perfect bride in this royal romance filled with palace intrigue.",1h 40min,La mujer del emperador
293,"5,2",--,Rob Minkoff,David Berenbaum,"Un agente inmobiliario y su familia son convocados a un mansión que descubren está embrujada. Mientras intentan escapar, él aprende una valiosa lección sobre la familia a la que había descuidado.",1h 39min,La mansión encantada
294,"6,7",--,Ryûhei Kitamura,Shôichirô MasumotoRyûhei KitamuraRyûichi Takatsu,"Añade un argumento en tu idioma
A raging god of battle and a master samurai duke it out in a series of sword fights in a remote temple.",1h 18min,Aragami
295,"5,3",--,Nicolás LópezMark Rosman,Nicolás LópezRacer Rodriguez,"Roberto Rodríguez, un empollón aficionado a los cómics, lucha contra la baja autoestima, los amigos perdedores y los malvados matones del instituto mientras compite por el corazón de Cristina, la nueva chica sexy de Madrid.",1h 39min,Promedio Rojo
296,"6,3",--,Rémy M. Larochelle,Mélissa HébertRémy M. Larochelle,"Añade un argumento en tu idioma
Mecanix tells the story of the last human beings who are forced to be the slaves of the strange creatures that rule this strange world.There is only one thing these beasts fear - the embryo of the universe : the origin of everything. The only hope that the humans have is to free themselves from this mecanic environment before they all die.",1h 10min,Mécanix
297,--,--,Tiwa Moeithaisong,Aumporn GlinrampuangSuraphant LimsuwannasilapaTiwa Moeithaisong,Añade un argumento en tu idioma,1h 25min,Kohn sang pea
298,"6,7",--,Masaya Kakehi,Masaya KakehiYûji KobayashiPoosworks,"Growing weary of his girl friend, Kentaro moves to a new apartment. One day in summer, he sees his ugly neighbor come out from the room together with many beautiful women around. It bothers him big time and eventually he reaches to an answer to this mystery: the very existence of a certain can named ""BIJO-CAN"". Kentaro, getting hold of this BIJOCAN, finally succeeds t... Leer todo",1h 1min,Bijokan
299,"6,8",--,Guillermo del Toro,Guillermo del ToroPeter BriggsMike Mignola,"Un demonio, criado desde la infancia tras ser conjurado y rescatado de los nazis, crece hasta convertirse en un defensor de las fuerzas de la oscuridad.",2h 2min,Hellboy
300,"4,8",14%,Paul Levine,Katharine R. Sloan,"Añade un argumento en tu idioma
The agent for the Devil takes the soul of a high school sophomore in exchange for a date with the most popular girl on campus.",1h 34min,Deal of a Lifetime
301,"3,6",--,Jeff Burr,Jeff BurrMark CollierChristopher Mollo,"Añade un argumento en tu idioma
Andy receives a special pair of powerful glasses from aliens who need his help to retrieve an item that could destroy Earth.",1h 33min,Chicos extremos
302,"3,7",92%,Ted Nicolaou,Charles BandNeal Marshall Stevens,"Añade un argumento en tu idioma
A teenage rapper uses his Gran's magic powers to help him in his revenge against those who put her in the hospital.",1h 30min,Ragdoll
303,"5,4",--,Trupti Biswal,Trupti BiswalSubodh Pattanaik,,2h 51min,Jai Sriram
304,--,--,--,--,--,--,--
305,"6,6",71%,Richard Ciupka,Dominique Demers,"Añade un argumento en tu idioma
Mademoiselle C is a strange but touching woman. She, among others excentricities, talks to a small rock, Gertrude, like if she was alive. She is the supply teacher of the 6D, the worst group of St-Cécile Elementary School. When she arrives, Mademoiselle C, with her never ending imagination, will accomplish a true revolution in the elementary school and especially in t... Leer todo",1h 48min,La mystérieuse mademoiselle C.
306,"6,7",--,Hidenori Sugimori,Hidenori Sugimori,"Añade un argumento en tu idioma
Ryo personifies water, since whenever something important happens in her life, it rains. She inherits a bathhouse and meets a pyromaniac named Yusaku; and their confrontation leads to an inevitable union.",1h 55min,Mizu no onna
307,"7,5",67%,Vishal Bhardwaj,Abbas TyrewalaVishal Bhardwaj,"In a small North Indian village, Legend has it that a 100 years-old witch lives in an abandoned mansion on the village outskirts, and any person who goes inside is turned into an animal. In the same village a clever, naughty girl named Chunni (Shweta Prasad) lives with her widowed father, grandmother and her identical twin Munni, who is just the exact opposite of Chun... Leer todo",1h 30min,Makdee
308,"7,1",--,Hiroyuki Morita,Aoi HiiragiReiko YoshidaCindy Davis,"Después de ayudar a un gato, una niña de diecisiete años se encuentra comprometida involuntariamente con un gato en un mundo mágico donde su única esperanza de libertad radica en que una elegante estatuilla de gato cobre vida.",1h 15min,Haru en el reino de los gatos
309,"4,8",--,Robi Engler,Peter LawrenceAngela StascheitHans Georg Struck,"Añade un argumento en tu idioma
Teenagers Lucinda and Benji are would-be rock stars. When the villain, Maestro- a outlandish cross between Fred Astaire and Nosferatu's vampire - steals Benji's shadow, the boy can no longer play a note. Worse, he begins, physically, to fade away.The heroic parrot, Globi -loved by European kids for generations - tracks Maestro to a subterranean Gothic opera house. The... Leer todo",1h 12min,Globi und der Schattenräuber
310,"5,7",--,Kunihiko YuyamaEric Stuart,Hideki Sonoda,A magician attempts to use the power of the Millennium Comet to awaken the legendary Pokémon Groudon.,1h 21min,Pokémon 6: Jirachi y los deseos
311,"6,2",--,Jonathan Glazer,Jean-Claude CarrièreMilo AddicaJonathan Glazer,Un niño intenta convencer a una mujer de que renace su marido muerto.,1h 40min,Reencarnación
312,"8,2",--,Hayao Miyazaki,Hayao MiyazakiDiana Wynne Jones,Una joven sin confianza en sí misma es maldita con un cuerpo envejecido por una bruja odiosa. Su única oportunidad de romper el hechizo es un joven brujo en un castillo ambulante.,1h 59min,El castillo ambulante
313,"7,1",--,Stephen HillenburgMark Osborne,Derek DrymonTim HillStephen Hillenburg,Bob Esponja se despide de la ciudad de Fondo de Bikini para rastrear la corona robada del Rey Neptuno.,1h 27min,Bob Esponja: La película
314,"5,5",--,John Stephenson,David SolomonsE. Nesbit,"Para protegerse durante la Primera Guerra Mundial, cinco niños se hacen amigos de un hada de arena que tiene el poder de conceder deseos.",1h 29min,5 chicos & esto
315,"5,9",--,Liisa Helminen,Liisa HelminenWilliam AldridgeAnnina Enckell,"Añade un argumento en tu idioma
Wanting to know the ways of people, a pelican turns into a gawky young man who soon learns to speak, thanks to his outstanding talent in imitation. He befriends Emil and Elsa, two children who--unlike adults--see that their new neighbor ""Mr Berd"" is not human but a big bird wearing a suit. The Pelican Man lands a job at the opera and falls in love with a pretty baller... Leer todo",1h 30min,Pelikaanimies
316,"7,7",--,Stephen Chow,Stephen ChowKan-Cheung TsangXin Huo,"En Shangai, China, en la década de 1940, un aspirante a gánster quiere unirse a la famosa «Axe Gang», pero los aparentemente inofensivos vecinos de un complejo de viviendas no son lo que parecen.",1h 39min,Kung Fu sion
317,"6,1",55%,Dylan Kidd,Helen SchulmanDylan Kidd,An unfulfilled divorced woman gets the chance to relive her past when she meets a young man who appears to be her high school sweetheart who died many years before.,1h 37min,P.S.
